label,sentence
1,Waiting for the intro session at the roadshow to begin. Is it bad I am anxious to install my new Win7 RC disc the minute I leave here? 
1,"Morning...starting my daily routine...DMD, music, &amp; lovin life!!...   "
1,@agirlcalledbob I just want the frakking soundtrack to come out already 
1,@Epiphone 7.23 am... That's early indeed!! Have a nice day as it will be long for sure 
1,@TheDarrenxshow No it was so much fun! In thew breaks they were telling so many rude jokes! 
1,It's my first day of school! Starting my course work for Bible college today! 
1,@mickoyabut Miss you Micko! 
1,is watching The Dark Knight 
1,@ninaspringle Do you take your coffee white? They say it's better for your bones.  I take it extra white. 
1,Surprise phone call from Noelle! Made my day 
1,"@RochelleYap Hmmmmmmm, maybe! After the cip k? I register for you "
1,"@wendyg Aye! My bad, I forgot to specify Canada.  "
1,"Late day to work today, nothing wrong with that "
1,"next month, naik level atau game over? "
1,@SulphurSouls Weird how you come to Adelaide (my new home town) and then fly across the world to my old home town. World is a small place 
1,shares http://tinyurl.com/l8n6qu is soo beautiful...  http://plurk.com/p/11cnel
1,Our Buckingham Palace photo has been chosen to be included in the new Schmap London Guide!   http://bit.ly/Otu17
1,I am kinda sleepy but excited to show the guy from the school board my idea on the revision on the calendar 
1,In bed... lazy ass... but hey i'm in london! 
1,The best things in life are free 
1,"Good afternoon  It's lovely and sunny here today, really want to be sat outside or go for a walk, but have work and tidying up to be done!"
1,"@AmandaNBC4 You mean it's not just our fax machine here?  Ours hasn't worked in roughly 5 years, or so I'm told..."
1,@feliciamarie139 yep.  i preordered it back in april. im soooo excited...i cant wait until the mail gets here today! hah. 
1,Work.... Only until 2 
1,More adults and children now choose Mind-Body Practices. Why don't you try PILATES? www.personalizedpilates.com. Come see Oksana 
1,@valium_ it's going to be open all-day-long! 
1,is happy today! 
1,in techno class with marion 
1,Anyone know of a great Father's Day Craft for grade 4 students - one that hasn't been done before??? 
1,"@IAmBhargava If u r paying the bill, Cable Car rocks!! "
1,soooo sleeepppyyy. cant believe I'm up and it's 8am XD all for No Doubt. 
1,&quot;i vawnt to clean yer vindows surr&quot; &quot;I dont want my FUCKING windows cleaned!&quot; PMSL! i love des 
1,Trying to decide what's for breakfast?  Used curriculum sale tonight!!!!!  Hopefully I can find a few things on my list 
1,@selenagomez  that's a beautiful song.
1,I am in love with the Gossip's new album. I love Beth Ditto's voice! 
1,@pollypreggers  Did @colebarnes get in the closet with the Matthew and the kitty?? 
1,@ninjabarbie have a happy day wats ur name btw?? im just curious 
1,"@aplusk lol. palindromes, right? haha "
1,New Twitter Tuesday blog post is up!  http://bit.ly/hywp1
1,"feels better, thanks Allah for my better score  http://plurk.com/p/11cni0"
1,It was just my imagination running away with me... 
1,@cbain84  ohh aye are u cant wait get to see nole rarh aha
1,"Ok, looks like majority said midnight! Thanks! Might sneak out later for groceries. "
1,"@hothusband_01 ok, thanks for the advice "
1,I am now majoring in family and child sciences 
1,Hello TwitterLand  Made a new song! Odd To A Heart! Check it out at www.myspace.com/theearlyspring
1,for the very first time I had a 3-days-tour with my whole band ! it was so much fun  more more more!!!
1,@tennis_queen09 Sun is the best thing ever..  It is unbelieveble that we have had so much sun here in Dublin.. But it is nice
1,-Just cruisin'  
1,@spamfromjapan Thanks! It sounds like you've got one cute kitty as well. 
1,@chiefsanjay  I already love @ivybean104!!!!
1,here i am! 
1,"Happy Birthday, Ate Judy! Boardmates' Dinner downstairs "
1,'Lovebug' by Jonas Brothers...omg I luv this song sooooo much 
1,Likes dealing with the Greek gods and goddesses 
1,@wotuwnt2hear  just like it's owner 
1,@myrthu feel free to come visit us at amaliegade (@signaldigital) if you have the time. I can offer a free cup of coffee 
1,@Shoescureblues I definitely share your disdain for Spencer Pratt and his creepy flesh colored beard. lol And for Heidi. booooo. 
1,"@mitchelmusso http://twitpic.com/7i2zq - RachelSantos on June 16, 2009 the jacket looks good on you.  please follow me.   u can s ..."
1,"Back home from #cmma09, now dinner with wifey to celebrate our monthly anniversary "
1,@nathalie88 Wow!! I LOVE that layout  It's so gorgeous I coud look at it all day
1,"@coffee_books Oh yes. Town was fun. We must meet up again sometime and bitch some more about scene kids, lmao &amp; have MCR chit chat. "
1,@ajung321 enjoy the extra quiet..it's good for the soul 
1,feels a bit revived ... i wonder if the juice is doing this 
1,Just about 3 days and then ... Vacation! But can't wait to visit California ! 
1,@aplusk what's Star backwards... Rats  heehehehe morning Ashton!
1,@KhrystianB you know it! It's my motivation to smile 
1,@Epiphone me! but it's already 3.30pm here! 
1,"this weather makes me so happy  i loooove the sunshine, i miss @livvyaa!"
1,@MissKellyO Im very good thank-you     How are you?   x  x  x
1,Glad the others moved into the new offices. Now I have more space here to practice my muay thai kicks  #fb
1,i Thought Fathers day had already been :/ I made richard hammond sign his book for my dad 
1,Its so nice to see everyone wearing freedom green.  Peace to Iran!
1,"school is closed today, pipes burst  yayy"
1,@donniewahlberg i love you. Like seriously. You made my whole life at buffalo. UK in the house. Safe travellin baby 
1,@AwakenToTruth mornin &quot;Mark&quot;! That's right I said it!! LOL 
1,"preparing for tonight, playing in utrecht  going to see some old study friends, will be great!"
1,@jonasnessica hahaha fair enough.  the &quot;dead&quot; bodies don't look too real though so i'm good.
1,I'm on mobile trying out!  - http://tweet.sg
1,starting Resistance 2 now brilliant 
1,I found my favorite brush! I'm so happy! 
1,"back to the craps table I go . . . bent over, on my feet all day and churning cheques . . . what a life "
1,@shandreen  *** hug **
1,@Simonbtfc Thanks!  And good question... where are you??
1,"@coolashaker yeah, seaside was great, next england on friday  haven't you seen the forecasts? no rain this year, just 'cause i'm coming ;)"
1,@OHMYDAYSitsHayz haha my mum laughs at anything 
1,its gossip girl time! 
1,Just waking up. I can hear Aiden keeps pacing from his bed to his door waiting on me to come 
1,Darn internet. So slow! Good thing there's Sun Alertz 
1,@HexagonStar @GamingYourWay Times New Roman FTW! I showed it to the artist and he was like &quot;what the fuck happened to that?!!&quot; 
1,@auerfeld Haha.. Nice LINK there 
1,"@christinefarmer fortunately not down... just ... bit like you I guess, only more &quot;meh&quot; then &quot;bleh&quot;! *hv some jelly babies* "
1,@drugaddicteyes 
1,@DuchessAmy  have fun amez 
1,Every 8 seconds a woman gives birth in the US. We have to find this woman and stop her 
1,@JessAttack I gotz it  even tho we both no i cant read notes lol ull have 2 teach me
1,Don't forget our huge Spring savings currently at http://shooshoosusa.com - buy for your baby or a gift for friend! 
1,@nilajafever I second that! I'm a put on a show type of dude....get ready 
1,@aussie_ali have the &quot;100 day cough&quot; but all is good in the Webster household. everyone asleep but me. heh. time to do s/thing naughty! 
1,Love me? Love making fun of me? Jump in my karaoke caption contest  http://bit.ly/OCNlJ
1,i am in cooooollleeeeege 
1,"@indiemoviemaker Wow, congrats!  Must have been an awesome phone call to get "
1,@slavin Remind me not to give you a big fat smooch when I see you later today at the#140conf 
1,'WA! Got Chicken'...Fighting Spiders. My fave show  - http://tweet.sg #fb
1,@nozomi83 Hmm ever thought of having some gothic jewellery? black diamonds etc.. 
1,@mikepickard yes it was nice.. and I have been at places that were a lot slower... so they are trying hard  and only $20 per main as well
1,Getting up eary tomorrow. Should probs sleep  i love my beautiful emma 
1,one exam left! yay!!!  Hehee can't believe im on holiday next week! Can't wait!
1,"@demis Please tell me, that this isn't you.................. "
1,where'd the sun go? :'( i need new music...... #LVATT  !!!!!!!!
1,wow! im really up this early to do laundry cuz i have nothing to wear. cant wait to be @ laronde 
1,On my way to universal 
1,@ClaHemp yes I am going! My first kite trip 
1,can't wait to watch twilight:new moon... 
1,Good night Internet land time for me to sleep 
1,@geraldgsantos Thank you! 
1,i feel you on that OJ right now @mrspinkyivory but i guess this apple juice will have to do. Good Morning 
1,Good morning! 
1,"@dr0b0t hahaha. no, itouch. my computer broke. ha! "
1,@lucasdigrassi come to see us in the factory.... 
1,Back to work.  yuck.  Next week the good times begin again though 
1,@daniellesteph thousands of times 
1,i can't help smiling  what a good day... what a good mood... what wonderful people are... and what wonderful twitter ;DD
1,@mariapee That's the metal head sign   I am a metal head....LOL!!
1,Uploading pictures from the zoo..finally! 
1,twiddling my thumbs... or is that... twittering? 
1,"@walkinthewoods1 checked out your blog,very cool!!hope you are having a great day "
1,@markleo82 yay!! at least she is supportive!! the ps3 is great.. games n blu ray in one  we just got guitar hero... sooo addictive!!
1,I just want to scream &quot;Ha!&quot; &amp; say &quot;I told you so!&quot;  GSK folks will like this!  http://www.zawya.com/story.cfm/sidZAWYA20090615104804
1,"@xEviLovesMcFLYx hehe cool. I was in Geiselwind, too. But I don't like it very much. Heide Park is bigger and better, I guess "
1,@bore www.power.com 
1,"Sipping a cognac, watching the last of NCIS ... then onto a bit of GTD and into some reading for the rest of the evening. Life is good "
1,I'm late as hell fuckin wit yall twiggas u know I can't stay up that late...good morning ! 
1,is chillaxin in the sun 
1,@Kemocs Are you suggesting that I have sarcastic balls? 
1,@annex54 I'm greate and you? tnx for following me 
1,#Bigambition have the yummiest hot chocolate! 
1,@shawnlovejoy  Hey you are ok with that. You still have your man card 
1,@sticksngiggles Perhaps your right ... but ...you know... the only law i follow is the law of the heart (blah-di-blah-di-blah). 
1,@zoofo yep !! I don't think I'll go again though...I bought a ton of comics and sold one of mine !! 
1,"@Kenny_Wallace - Hi, Kenny .. I'm in Central Florida................  "
1,@RealMattLucas that is soooo funny! 
1,@GertieGamer lol now a hello back at you  have an amazing day
1,i changed my name just for you @MissTopB and @meagan_arnett i took out the _ for you 
1,Just been talking to Sarah @btbusiness - doing great stuff for our customers 
1,@madgoat Great news . . . you could revolutionize the world with that statement 
1,good morning everyone! 
1,Let's see if the sun will stay out today!!! If not Im jumping of the rooftop.. Plse SUN.. Shine for me !!! No RAIN!! 
1,@timpsonwoods @rethafox Little Miss. broke her arm playing with Mr. T - she is milking it for all its worth! The pink cast is mega cute! 
1,@chilihifly yay for me then  Melbourne would be a nice holiday spot for a hard working/hard studying gal ;)
1,@DreddPirateRob Hi! Welcome to Twitter! Now we're both twits..or is that twats? lol! Have fun at work! 
1,Black Eyed Peas.  BOOM BOOM POW! U SAVED MY LIFE!  TYSM!!!! 
1,"@gerrymoth Thanks mate, I'll drink a pint in your name today "
1,uh-oh. i LOVE the rain 
1,iPhone OS 3.0 released on Thursday! Bluetooth is good. 
1,"&quot;At FedEx destination facility ELMSFORD, NY&quot; ::evil cackle:: so I should have my laptop by EOD!!  #squarespace"
1,And remeber vote for VANESSA AND ZAC !! AND MILEY AND JB'S !! 
1,Eating jelly beans  havent had them for so so so long!
1,@DIZ2 Thanks Dan  it was quite enjoyable  hope that you had a great weekend!
1,First day of summer school!!! Woohoo!! 
1,Mikey way 's background is about that game.http://bit.ly/44n603  
1,"@Rick_Kaselj i feel you, when i logged back in I couldn't either "
1,@ValetoMars http://twitpic.com/7jdfz that's a great pic Corien.  how was the summit?
1,i love coffee!  its the expensive coffee that can make me stay awake. 
1,cont. No traffic which makes me happy 
1,@luckyb52 thanks 
1,np: heartless - kris allen  love his voice!
